sample_id	chrom	start	end	cn_a	cn_b
SM200303_4_012	chr4	10164507	19958397	3	1
SM200303_4_012	chr4	19958397	21516539	3	1
SM200303_4_012	chr4	21516539	22920208	3	1
SM200303_4_012	chr4	22920208	48752759	3	1
SM200303_4_012	chr4	48752759	49339930	3	1
SM200303_4_012	chr4	49339930	52072021	3	1
SM200303_4_012	chr4	52072021	73871449	3	1
SM200303_4_012	chr4	73871449	77411289	3	1
SM200303_4_012	chr4	77411289	85533610	3	1
SM200303_4_012	chr4	85533610	86862061	4	1
SM200303_4_012	chr4	86862061	89439193	4	1
SM200303_4_012	chr4	89439193	90259789	3	1
SM200303_4_012	chr4	90259789	91311089	3	1
SM200303_4_012	chr4	91311089	146206833	3	1
SM200303_4_012	chr4	146206833	148896655	3	1
SM200303_4_012	chr4	148896655	156372839	3	1
SM200303_4_012	chr4	156372839	186471973	2	1
SM200303_4_012	chr4	186471973	190214555	3	1
SM200303_4_012	chr5	0	2876671	4	1
SM200303_4_012	chr5	2876671	28926847	4	1
SM200303_4_012	chr5	28926847	30597954	3	1
SM200303_4_012	chr5	30597954	34694867	4	1
SM200303_4_012	chr5	34694867	55648894	4	1
SM200303_4_012	chr5	55648894	56768645	4	1
SM200303_4_012	chr5	56768645	137534090	3	1
SM200303_4_012	chr5	137534090	139831424	3	1
SM200303_4_012	chr5	139831424	141903248	2	1
SM200303_4_012	chr5	141903248	144275519	2	1
SM200303_4_012	chr5	144275519	177273288	2	1
SM200303_4_012	chr5	177273288	181538259	2	1
SM200303_4_012	chr6	0	1814706	3	1
SM200303_4_012	chr6	1814706	9198112	3	1
SM200303_4_012	chr6	9198112	27410786	3	1
SM200303_4_012	chr6	27410786	37980634	2	1
SM200303_4_012	chr6	37980634	56315076	2	1
SM200303_4_012	chr6	56315076	59340525	4	1
SM200303_4_012	chr6	59340525	61548620	4	1
SM200303_4_012	chr6	61548620	63787510	4	1
SM200303_4_012	chr6	63787510	64874118	4	1
SM200303_4_012	chr6	64874118	161752223	2	1
SM200303_4_012	chr6	161752223	168492275	3	1
SM200303_4_012	chr6	168492275	170805979	3	1
SM200303_4_012	chr7	0	1735728	6	1
SM200303_4_012	chr7	1735728	7305751	6	1
SM200303_4_012	chr7	7305751	21057221	4	1
SM200303_4_012	chr7	21057221	24461255	5	1
SM200303_4_012	chr7	24461255	43085941	7	1
SM200303_4_012	chr7	43085941	57888575	5	1
SM200303_4_012	chr7	57888575	58096078	5	1
SM200303_4_012	chr7	58096078	70021997	5	1
SM200303_4_012	chr7	70021997	72657743	5	1
SM200303_4_012	chr7	72657743	77839878	6	1
SM200303_4_012	chr7	77839878	79905736	6	1
SM200303_4_012	chr7	79905736	96404404	6	1
SM200303_4_012	chr7	96404404	110169028	5	1
SM200303_4_012	chr7	110169028	137236282	5	1
SM200303_4_012	chr7	137236282	159345973	5	1
SM200303_4_012	chr8	0	26152769	2	1
SM200303_4_012	chr8	26152769	27678863	2	1
SM200303_4_012	chr8	27678863	34720008	2	1
SM200303_4_012	chr8	34720008	36810296	2	1
SM200303_4_012	chr8	36810296	42737275	3	1
SM200303_4_012	chr8	42737275	44941642	3	1
SM200303_4_012	chr8	44941642	46495615	3	1
SM200303_4_012	chr8	46495615	47804592	3	1
SM200303_4_012	chr8	47804592	49958360	3	1
SM200303_4_012	chr8	49958360	53594798	3	1
SM200303_4_012	chr8	53594798	99501445	3	1
SM200303_4_012	chr8	99501445	104484951	3	1
SM200303_4_012	chr8	104484951	106037555	1	1
SM200303_4_012	chr8	106037555	114139935	3	1
SM200303_4_012	chr8	114139935	127523341	6	1
SM200303_4_012	chr8	127523341	129231826	6	1
SM200303_4_012	chr8	129231826	140231343	6	1
SM200303_4_012	chr8	140231343	141692108	6	1
SM200303_4_012	chr8	141692108	145138636	3	1
SM200303_4_012	chr9	0	11059755	3	1
SM200303_4_012	chr9	11059755	12825934	5	1
SM200303_4_012	chr9	12825934	38783456	3	1
SM200303_4_012	chr9	38783456	83167220	3	1
SM200303_4_012	chr9	83167220	94439226	4	1
SM200303_4_012	chr9	94439226	111571714	4	1
SM200303_4_012	chr9	111571714	113687430	4	1
SM200303_4_012	chr9	113687430	126451944	4	1
SM200303_4_012	chr9	126451944	129876529	4	1
SM200303_4_012	chr9	129876529	132114452	4	1
SM200303_4_012	chr9	132114452	138394717	4	1
SM200303_4_012	chr10	0	10048305	2	1
SM200303_4_012	chr10	10048305	12956720	2	1
SM200303_4_012	chr10	12956720	27050392	2	1
SM200303_4_012	chr10	27050392	32751000	2	1
SM200303_4_012	chr10	32751000	37189132	2	1
SM200303_4_012	chr10	37189132	38624777	2	1
SM200303_4_012	chr10	38624777	39377012	2	1
SM200303_4_012	chr10	39377012	40644271	2	1
SM200303_4_012	chr10	40644271	42598601	3	1
SM200303_4_012	chr10	42598601	70378745	3	1
SM200303_4_012	chr10	70378745	71468092	3	1
SM200303_4_012	chr10	71468092	75138938	3	1
SM200303_4_012	chr10	75138938	77951160	3	1
SM200303_4_012	chr10	77951160	113772203	3	1
SM200303_4_012	chr10	113772203	116051637	3	1
SM200303_4_012	chr10	116051637	131082091	3	1
SM200303_4_012	chr10	131082091	133797422	3	1
SM200303_4_012	chr11	0	8262852	4	1
SM200303_4_012	chr11	8262852	14656320	4	1
SM200303_4_012	chr11	14656320	38950495	4	1
SM200303_4_012	chr11	38950495	41517270	4	1
SM200303_4_012	chr11	41517270	44274276	4	1
SM200303_4_012	chr11	44274276	47311162	5	1
SM200303_4_012	chr11	47311162	50798442	5	1
SM200303_4_012	chr11	50798442	55713223	5	1
SM200303_4_012	chr11	55713223	61131322	5	1
SM200303_4_012	chr11	61131322	64378132	5	1
SM200303_4_012	chr11	64378132	67493202	5	1
SM200303_4_012	chr11	67493202	68664754	4	1
SM200303_4_012	chr11	68664754	69922804	4	1
SM200303_4_012	chr11	69922804	82852344	4	1
SM200303_4_012	chr11	82852344	89147896	4	1
SM200303_4_012	chr11	89147896	132646882	4	1
SM200303_4_012	chr11	132646882	135086622	4	1
SM200303_4_012	chr12	0	18484704	3	1
SM200303_4_012	chr12	18484704	20677205	4	1
SM200303_4_012	chr12	20677205	34234539	4	1
SM200303_4_012	chr12	34234539	98388191	3	1
SM200303_4_012	chr12	98388191	100308615	3	1
SM200303_4_012	chr12	100308615	117714387	3	1
SM200303_4_012	chr12	117714387	119306223	3	1
SM200303_4_012	chr12	119306223	120554779	3	1
SM200303_4_012	chr12	120554779	125800432	3	1
SM200303_4_012	chr12	125800432	133275309	3	1
SM200303_4_012	chr13	0	25015966	4	1
SM200303_4_012	chr13	25015966	58316067	4	1
SM200303_4_012	chr13	58316067	72508342	6	1
SM200303_4_012	chr13	72508342	73834670	6	1
SM200303_4_012	chr13	73834670	81510996	6	1
SM200303_4_012	chr13	81510996	83394241	6	1
SM200303_4_012	chr13	83394241	88096945	6	1
SM200303_4_012	chr13	88096945	92933540	6	1
SM200303_4_012	chr13	92933540	100179385	6	1
SM200303_4_012	chr13	100179385	100213566	6	1
SM200303_4_012	chr13	100213566	102611867	6	1
SM200303_4_012	chr13	102611867	108391268	6	1
SM200303_4_012	chr13	108391268	111694274	6	1
SM200303_4_012	chr13	111694274	114364328	6	1
SM200303_4_012	chr14	0	49239265	2	1
SM200303_4_012	chr14	49239265	51056965	3	1
SM200303_4_012	chr14	51056965	92582336	2	1
SM200303_4_012	chr14	92582336	101288189	2	1
SM200303_4_012	chr14	101288189	107043718	2	1
SM200303_4_012	chr15	0	27603662	4	1
SM200303_4_012	chr15	27603662	39582167	4	1
SM200303_4_012	chr15	39582167	43465633	4	1
SM200303_4_012	chr15	43465633	101991189	4	1
SM200303_4_012	chr16	0	2529678	2	1
SM200303_4_012	chr16	2529678	5588637	2	1
SM200303_4_012	chr16	5588637	7221430	2	1
SM200303_4_012	chr16	7221430	29380923	2	1
SM200303_4_012	chr16	29380923	30455340	2	1
SM200303_4_012	chr16	30455340	31144762	2	1
SM200303_4_012	chr16	31144762	66569512	2	1
SM200303_4_012	chr16	66569512	69384599	2	1
SM200303_4_012	chr16	69384599	70736328	2	1
SM200303_4_012	chr16	70736328	78639366	2	1
SM200303_4_012	chr16	78639366	79117941	2	1
SM200303_4_012	chr16	79117941	90338345	2	1
SM200303_4_012	chr17	0	5530069	2	1
SM200303_4_012	chr17	5530069	22201360	2	1
SM200303_4_012	chr17	22201360	24674030	4	1
SM200303_4_012	chr17	24674030	27792279	4	1
SM200303_4_012	chr17	27792279	30730046	4	1
SM200303_4_012	chr17	30730046	32752893	4	1
SM200303_4_012	chr17	32752893	34354272	4	1
SM200303_4_012	chr17	34354272	39482785	4	1
SM200303_4_012	chr17	39482785	40785311	4	1
SM200303_4_012	chr17	40785311	43352146	4	1
SM200303_4_012	chr17	43352146	52328241	4	1
SM200303_4_012	chr17	52328241	65267560	4	1
SM200303_4_012	chr17	65267560	68349093	6	1
SM200303_4_012	chr17	68349093	70425944	3	1
SM200303_4_012	chr17	70425944	73341979	3	1
SM200303_4_012	chr17	73341979	83257441	3	1
SM200303_4_012	chr18	0	9718877	4	1
SM200303_4_012	chr18	9718877	13399965	4	1
SM200303_4_012	chr18	13399965	21068388	2	1
SM200303_4_012	chr18	21068388	24610718	2	1
SM200303_4_012	chr18	24610718	32150048	2	1
SM200303_4_012	chr18	32150048	80373285	1	1
SM200303_4_012	chr19	0	2288612	2	1
SM200303_4_012	chr19	2288612	4080916	2	1
SM200303_4_012	chr19	4080916	23770544	2	1
SM200303_4_012	chr19	23770544	25769380	2	1
SM200303_4_012	chr19	25769380	28466937	2	1
SM200303_4_012	chr19	28466937	35169344	3	1
SM200303_4_012	chr19	35169344	36851792	3	1
SM200303_4_012	chr19	36851792	38808882	3	1
SM200303_4_012	chr19	38808882	58617616	3	1
SM200303_4_012	chr20	0	14557568	5	1
SM200303_4_012	chr20	14557568	15590624	4	1
SM200303_4_012	chr20	15590624	22917428	4	1
SM200303_4_012	chr20	22917428	24058358	4	1
SM200303_4_012	chr20	24058358	27447032	4	1
SM200303_4_012	chr20	27447032	28750197	4	1
SM200303_4_012	chr20	28750197	31229615	6	1
SM200303_4_012	chr20	31229615	32909548	3	1
SM200303_4_012	chr20	32909548	34224888	3	1
SM200303_4_012	chr20	34224888	37206529	5	1
SM200303_4_012	chr20	37206529	39311999	8	1
SM200303_4_012	chr20	39311999	45368736	8	1
SM200303_4_012	chr20	45368736	46410429	8	1
SM200303_4_012	chr20	46410429	47865176	8	1
SM200303_4_012	chr20	47865176	53291271	5	1
SM200303_4_012	chr20	53291271	64444167	8	1
SM200303_4_012	chr21	0	5658011	2	1
SM200303_4_012	chr21	5658011	46709983	2	1
SM200303_4_012	chr22	0	22002447	5	1
SM200303_4_012	chr22	22002447	27905159	5	1
SM200303_4_012	chr22	27905159	30248680	5	1
SM200303_4_012	chr22	30248680	36737032	5	1
SM200303_4_012	chr22	36737032	50818468	2	1
SM200303_4_012	chrX	0	16066071	2	1
SM200303_4_012	chrX	16066071	23237063	3	1
SM200303_4_012	chrX	23237063	41868854	2	1
SM200303_4_012	chrX	41868854	43682393	4	1
SM200303_4_012	chrX	43682393	44771256	4	1
SM200303_4_012	chrX	44771256	47337564	4	1
SM200303_4_012	chrX	47337564	49398442	4	1
SM200303_4_012	chrX	49398442	80905276	4	1
SM200303_4_012	chrX	80905276	86796544	4	1
SM200303_4_012	chrX	86796544	88245837	4	1
SM200303_4_012	chrX	88245837	90344459	4	1
SM200303_4_012	chrX	90344459	91143660	4	1
SM200303_4_012	chrX	91143660	93338530	4	1
SM200303_4_012	chrX	93338530	95592537	6	1
SM200303_4_012	chrX	95592537	103447170	6	1
SM200303_4_012	chrX	103447170	137855833	6	1
SM200303_4_012	chrX	137855833	142695200	4	1
SM200303_4_012	chrX	142695200	156040895	6	1
SM200303_4_024	chr1	0	84618635	3	1
SM200303_4_024	chr1	84618635	87747491	3	1
SM200303_4_024	chr1	87747491	121599252	3	1
SM200303_4_024	chr1	121599252	125184451	3	1
SM200303_4_024	chr1	125184451	152481442	3	1
SM200303_4_024	chr1	152481442	157415782	3	1
SM200303_4_024	chr1	157415782	189893463	3	1
SM200303_4_024	chr1	189893463	191602856	3	1
SM200303_4_024	chr1	191602856	193253291	3	1
SM200303_4_024	chr1	193253291	202173971	3	1
SM200303_4_024	chr1	202173971	206445585	3	1
SM200303_4_024	chr1	206445585	214437618	4	1
SM200303_4_024	chr1	214437618	221283820	4	1
SM200303_4_024	chr1	221283820	224449926	4	1
SM200303_4_024	chr1	224449926	248956422	4	1
SM200303_4_024	chr2	0	4050715	4	1
SM200303_4_024	chr2	4050715	7564221	4	1
SM200303_4_024	chr2	7564221	26449461	4	1
SM200303_4_024	chr2	26449461	35971090	4	1
SM200303_4_024	chr2	35971090	38066604	4	1
SM200303_4_024	chr2	38066604	41037186	4	1
SM200303_4_024	chr2	41037186	53382070	4	1
SM200303_4_024	chr2	53382070	55016592	4	1
SM200303_4_024	chr2	55016592	68474650	4	1
SM200303_4_024	chr2	68474650	70664784	4	1
SM200303_4_024	chr2	70664784	71785478	4	1
SM200303_4_024	chr2	71785478	74117749	4	1
SM200303_4_024	chr2	74117749	89640334	4	1
SM200303_4_024	chr2	89640334	90189857	4	1
SM200303_4_024	chr2	90189857	99622518	4	1
SM200303_4_024	chr2	99622518	101044151	3	1
SM200303_4_024	chr2	101044151	115165390	3	1
SM200303_4_024	chr2	115165390	116845497	3	1
SM200303_4_024	chr2	116845497	158744526	3	1
SM200303_4_024	chr2	158744526	162686252	3	1
SM200303_4_024	chr2	162686252	199050872	3	1
SM200303_4_024	chr2	199050872	238967445	3	1
SM200303_4_024	chr2	238967445	242193529	3	1
SM200303_4_024	chr3	0	1528607	2	1
SM200303_4_024	chr3	1528607	2929050	2	1
SM200303_4_024	chr3	2929050	47963833	2	1
SM200303_4_024	chr3	47963833	53774851	2	1
SM200303_4_024	chr3	53774851	56182019	2	1
SM200303_4_024	chr3	56182019	58528616	2	1
SM200303_4_024	chr3	58528616	59827351	2	1
SM200303_4_024	chr3	59827351	60924469	2	1
SM200303_4_024	chr3	60924469	79348552	2	1
SM200303_4_024	chr3	79348552	89319534	1	1
SM200303_4_024	chr3	89319534	91389753	1	1
SM200303_4_024	chr3	91389753	93836936	3	1
SM200303_4_024	chr3	93836936	94615562	3	1
SM200303_4_024	chr3	94615562	96639147	3	1
SM200303_4_024	chr3	96639147	126722662	3	1
SM200303_4_024	chr3	126722662	129740659	3	1
SM200303_4_024	chr3	129740659	137039262	3	1
SM200303_4_024	chr3	137039262	144797786	2	1
SM200303_4_024	chr3	144797786	153468808	3	1
SM200303_4_024	chr3	153468808	156058294	3	1
SM200303_4_024	chr3	156058294	162193931	3	1
SM200303_4_024	chr3	162193931	176445765	3	1
SM200303_4_024	chr3	176445765	185187878	3	1
SM200303_4_024	chr3	185187878	186332998	3	1
SM200303_4_024	chr3	186332998	187660474	3	1
SM200303_4_024	chr3	187660474	192106332	3	1
SM200303_4_024	chr3	192106332	198295559	3	1
SM200303_4_024	chr4	0	3078482	4	1
SM200303_4_024	chr4	3078482	10164507	3	1
SM200303_4_024	chr4	10164507	19958397	3	1
SM200303_4_024	chr4	19958397	21516539	4	1
SM200303_4_024	chr4	21516539	22920208	3	1
SM200303_4_024	chr4	22920208	48752759	3	1
SM200303_4_024	chr4	48752759	49339930	5	1
SM200303_4_024	chr4	49339930	52072021	5	1
SM200303_4_024	chr4	52072021	73871449	3	1
SM200303_4_024	chr4	73871449	77411289	3	1
SM200303_4_024	chr4	77411289	85533610	3	1
SM200303_4_024	chr4	85533610	86862061	3	1
SM200303_4_024	chr4	86862061	89439193	4	1
SM200303_4_024	chr4	89439193	90259789	3	1
SM200303_4_024	chr4	90259789	91311089	2	1
SM200303_4_024	chr4	91311089	146206833	3	1
SM200303_4_024	chr4	146206833	148896655	2	1
SM200303_4_024	chr4	148896655	156372839	3	1
SM200303_4_024	chr4	156372839	186471973	2	1
SM200303_4_024	chr4	186471973	190214555	3	1
SM200303_4_024	chr5	0	2876671	4	1
SM200303_4_024	chr5	2876671	28926847	4	1
SM200303_4_024	chr5	28926847	30597954	3	1
SM200303_4_024	chr5	30597954	34694867	4	1
SM200303_4_024	chr5	34694867	55648894	4	1
SM200303_4_024	chr5	55648894	56768645	3	1
SM200303_4_024	chr5	56768645	137534090	3	1
SM200303_4_024	chr5	137534090	139831424	3	1
SM200303_4_024	chr5	139831424	141903248	3	1
SM200303_4_024	chr5	141903248	144275519	3	1
SM200303_4_024	chr5	144275519	177273288	3	1
SM200303_4_024	chr5	177273288	181538259	3	1
SM200303_4_024	chr6	0	1814706	2	1
SM200303_4_024	chr6	1814706	9198112	3	1
SM200303_4_024	chr6	9198112	27410786	3	1
SM200303_4_024	chr6	27410786	37980634	3	1
SM200303_4_024	chr6	37980634	56315076	3	1
SM200303_4_024	chr6	56315076	59340525	4	1
SM200303_4_024	chr6	59340525	61548620	4	1
SM200303_4_024	chr6	61548620	63787510	4	1
SM200303_4_024	chr6	63787510	64874118	4	1
SM200303_4_024	chr6	64874118	161752223	2	1
SM200303_4_024	chr6	161752223	168492275	3	1
SM200303_4_024	chr6	168492275	170805979	3	1
SM200303_4_024	chr7	0	1735728	4	1
SM200303_4_024	chr7	1735728	7305751	4	1
SM200303_4_024	chr7	7305751	21057221	3	1
SM200303_4_024	chr7	21057221	24461255	4	1
SM200303_4_024	chr7	24461255	43085941	4	1
SM200303_4_024	chr7	43085941	57888575	4	1
SM200303_4_024	chr7	57888575	58096078	4	1
SM200303_4_024	chr7	58096078	70021997	4	1
SM200303_4_024	chr7	70021997	72657743	4	1
SM200303_4_024	chr7	72657743	77839878	4	1
SM200303_4_024	chr7	77839878	79905736	4	1
SM200303_4_024	chr7	79905736	96404404	4	1
SM200303_4_024	chr7	96404404	110169028	4	1
SM200303_4_024	chr7	110169028	137236282	4	1
SM200303_4_024	chr7	137236282	159345973	4	1
SM200303_4_024	chr8	0	26152769	2	1
SM200303_4_024	chr8	26152769	27678863	2	1
SM200303_4_024	chr8	27678863	34720008	2	1
SM200303_4_024	chr8	34720008	36810296	2	1
SM200303_4_024	chr8	36810296	42737275	2	1
SM200303_4_024	chr8	42737275	44941642	2	1
SM200303_4_024	chr8	44941642	46495615	2	1
SM200303_4_024	chr8	46495615	47804592	4	1
SM200303_4_024	chr8	47804592	49958360	4	1
SM200303_4_024	chr8	49958360	53594798	3	1
SM200303_4_024	chr8	53594798	99501445	3	1
SM200303_4_024	chr8	99501445	104484951	3	1
SM200303_4_024	chr8	104484951	106037555	1	1
SM200303_4_024	chr8	106037555	114139935	3	1
SM200303_4_024	chr8	114139935	127523341	6	1
SM200303_4_024	chr8	127523341	129231826	5	1
SM200303_4_024	chr8	129231826	140231343	6	1
SM200303_4_024	chr8	140231343	141692108	6	1
SM200303_4_024	chr8	141692108	145138636	3	1
SM200303_4_024	chr9	0	11059755	2	1
SM200303_4_024	chr9	11059755	12825934	3	1
SM200303_4_024	chr9	12825934	38783456	2	1
SM200303_4_024	chr9	38783456	83167220	3	1
SM200303_4_024	chr9	83167220	94439226	3	1
SM200303_4_024	chr9	94439226	111571714	3	1
SM200303_4_024	chr9	111571714	113687430	3	1
SM200303_4_024	chr9	113687430	126451944	3	1
SM200303_4_024	chr9	126451944	129876529	3	1
SM200303_4_024	chr9	129876529	132114452	3	1
SM200303_4_024	chr9	132114452	138394717	3	1
SM200303_4_024	chr10	0	10048305	3	1
SM200303_4_024	chr10	10048305	12956720	3	1
SM200303_4_024	chr10	12956720	27050392	3	1
SM200303_4_024	chr10	27050392	32751000	3	1
SM200303_4_024	chr10	32751000	37189132	3	1
SM200303_4_024	chr10	37189132	38624777	3	1
SM200303_4_024	chr10	38624777	39377012	4	1
SM200303_4_024	chr10	39377012	40644271	3	1
SM200303_4_024	chr10	40644271	42598601	3	1
SM200303_4_024	chr10	42598601	70378745	3	1
SM200303_4_024	chr10	70378745	71468092	3	1
SM200303_4_024	chr10	71468092	75138938	3	1
SM200303_4_024	chr10	75138938	77951160	3	1
SM200303_4_024	chr10	77951160	113772203	3	1
SM200303_4_024	chr10	113772203	116051637	3	1
SM200303_4_024	chr10	116051637	131082091	3	1
SM200303_4_024	chr10	131082091	133797422	3	1
SM200303_4_024	chr11	0	8262852	3	1
SM200303_4_024	chr11	8262852	14656320	3	1
SM200303_4_024	chr11	14656320	38950495	3	1
SM200303_4_024	chr11	38950495	41517270	5	1
SM200303_4_024	chr11	41517270	44274276	4	1
SM200303_4_024	chr11	44274276	47311162	4	1
SM200303_4_024	chr11	47311162	50798442	4	1
SM200303_4_024	chr11	50798442	55713223	4	1
SM200303_4_024	chr11	55713223	61131322	4	1
SM200303_4_024	chr11	61131322	64378132	5	1
SM200303_4_024	chr11	64378132	67493202	5	1
SM200303_4_024	chr11	67493202	68664754	5	1
SM200303_4_024	chr11	68664754	69922804	5	1
SM200303_4_024	chr11	69922804	82852344	4	1
SM200303_4_024	chr11	82852344	89147896	5	1
SM200303_4_024	chr11	89147896	132646882	3	1
SM200303_4_024	chr11	132646882	135086622	3	1
SM200303_4_024	chr12	0	18484704	3	1
SM200303_4_024	chr12	18484704	20677205	3	1
SM200303_4_024	chr12	20677205	34234539	4	1
SM200303_4_024	chr12	34234539	98388191	3	1
SM200303_4_024	chr12	98388191	100308615	3	1
SM200303_4_024	chr12	100308615	117714387	3	1
SM200303_4_024	chr12	117714387	119306223	3	1
SM200303_4_024	chr12	119306223	120554779	4	1
SM200303_4_024	chr12	120554779	125800432	4	1
SM200303_4_024	chr12	125800432	133275309	3	1
SM200303_4_024	chr13	0	25015966	4	1
SM200303_4_024	chr13	25015966	58316067	4	1
SM200303_4_024	chr13	58316067	72508342	4	1
SM200303_4_024	chr13	72508342	73834670	4	1
SM200303_4_024	chr13	73834670	81510996	4	1
SM200303_4_024	chr13	81510996	83394241	4	1
SM200303_4_024	chr13	83394241	88096945	4	1
SM200303_4_024	chr13	88096945	92933540	4	1
SM200303_4_024	chr13	92933540	100179385	4	1
SM200303_4_024	chr13	100179385	100213566	4	1
SM200303_4_024	chr13	100213566	102611867	4	1
SM200303_4_024	chr13	102611867	108391268	4	1
SM200303_4_024	chr13	108391268	111694274	4	1
SM200303_4_024	chr13	111694274	114364328	4	1
SM200303_4_024	chr14	0	49239265	2	1
SM200303_4_024	chr14	49239265	51056965	2	1
SM200303_4_024	chr14	51056965	92582336	2	1
SM200303_4_024	chr14	92582336	101288189	2	1
SM200303_4_024	chr14	101288189	107043718	2	1
SM200303_4_024	chr15	0	27603662	5	1
SM200303_4_024	chr15	27603662	39582167	4	1
SM200303_4_024	chr15	39582167	43465633	4	1
SM200303_4_024	chr15	43465633	101991189	4	1
SM200303_4_024	chr16	0	2529678	3	1
SM200303_4_024	chr16	2529678	5588637	2	1
SM200303_4_024	chr16	5588637	7221430	2	1
SM200303_4_024	chr16	7221430	29380923	2	1
SM200303_4_024	chr16	29380923	30455340	2	1
SM200303_4_024	chr16	30455340	31144762	2	1
SM200303_4_024	chr16	31144762	66569512	2	1
SM200303_4_024	chr16	66569512	69384599	2	1
SM200303_4_024	chr16	69384599	70736328	2	1
SM200303_4_024	chr16	70736328	78639366	2	1
SM200303_4_024	chr16	78639366	79117941	1	1
SM200303_4_024	chr16	79117941	90338345	2	1
SM200303_4_024	chr17	0	5530069	3	1
SM200303_4_024	chr17	5530069	22201360	2	1
SM200303_4_024	chr17	22201360	24674030	4	1
SM200303_4_024	chr17	24674030	27792279	4	1
SM200303_4_024	chr17	27792279	30730046	4	1
SM200303_4_024	chr17	30730046	32752893	7	1
SM200303_4_024	chr17	32752893	34354272	4	1
SM200303_4_024	chr17	34354272	39482785	6	1
SM200303_4_024	chr17	39482785	40785311	3	1
SM200303_4_024	chr17	40785311	43352146	3	1
SM200303_4_024	chr17	43352146	52328241	3	1
SM200303_4_024	chr17	52328241	65267560	3	1
SM200303_4_024	chr17	65267560	68349093	7	1
SM200303_4_024	chr17	68349093	70425944	3	1
SM200303_4_024	chr17	70425944	73341979	2	1
SM200303_4_024	chr17	73341979	83257441	4	1
SM200303_4_024	chr18	0	9718877	4	1
SM200303_4_024	chr18	9718877	13399965	4	1
SM200303_4_024	chr18	13399965	21068388	2	1
SM200303_4_024	chr18	21068388	24610718	2	1
SM200303_4_024	chr18	24610718	32150048	2	1
SM200303_4_024	chr18	32150048	80373285	2	1
SM200303_4_024	chr19	0	2288612	3	1
