"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BMP2",38.2814695050662,0.268052926820218,0.858111147441421,0.312375532726099,0.754755142752467,0.87856611033168
"KIF13A",781.355262576252,0.655506973663974,0.345239495534685,1.89870215355507,0.0576036482555911,0.216708047331876
"TRMT13",60.192033953553,-0.982989367232754,0.742097325849186,-1.32460976881693,0.185300614168053,0.41582265119468
"DNAJB12",533.459208353721,0.0556147720649452,0.332952594306544,0.167035106546554,0.867342425922521,0.936971362454844
"EIF2AK4",218.309745906172,-0.0705530522842317,0.438712708470582,-0.160818346316409,0.872236475044754,0.9394192730491
"SH3BP1",28.4501052433243,-1.26805753593143,0.880841029974712,-1.43959862538173,0.149980988767782,0.368414552513408
"MRPL23",407.646972343063,-0.334650196971005,0.336379547709923,-0.994858930185582,0.319804880041459,0.558538223260952
"DIABLO",12.8436139432163,-0.558652558985142,1.35524240413293,-0.412215967624303,0.680181134517472,0.83509017129864
"CASS4",9.49215593223377,-5.80064758350294,1.78024910668081,-3.2583347812026,0.00112068112080197,0.0180651604631966
"CCDC167",564.422929770039,1.00706175385183,0.309363018446602,3.25527517448133,0.00113282547913052,0.0181941982555603
"ALKBH4",113.242642295868,0.63912876387122,0.394458603267983,1.62026828310046,0.10517465896134,0.30426350440198
"LCE1B",137.064433400897,-0.389837716866686,1.11023373790153,-0.351131210985827,0.725489913862244,0.861504444444205
"GALK2",73.1464471247227,-0.350388775381397,0.714830499263559,-0.490170433050043,0.624013301228227,0.799645042579201
"TRMT9B",29.9922032233361,-1.42569736399981,0.950788120955097,-1.49949008888295,0.133746537982317,0.34566480788609
"VPS41",86.104676034314,0.729831711451799,0.59911978330329,1.21817327985369,0.223158131329514,0.460149472823099
"TYRP1",486.520614609702,-3.11173367279206,0.583723712686259,-5.33083307250285,9.7763251111504e-08,1.57208076726377e-05
"ADD2",13.822747699454,-1.83552067552254,1.47835263420126,-1.24159867751327,0.214384669963524,0.450146748394658
"CA5B",37.814757701521,-0.162492417941114,0.627977702609591,-0.258755075643401,0.795824222019641,0.90118394287687
"TMEM163",7.80842638560668,0.954821383970265,2.13215643509372,0.447819572829935,0.654283416468402,0.819470092092739
"VSIG10",25.7929490862756,-4.97950156217371,1.37391061320542,-3.62432716824001,0.000289714678593989,0.00718534309060796
"TET2",45.7256156001196,-0.650957935533335,0.692073503189504,-0.940590750163555,0.346914623895576,0.585337969377744
"PRR13",604.270160300722,-0.0999367030580318,0.396334125371857,-0.252152657720975,0.800923069573569,0.90424840348019
"SIRT6",98.7501211924107,0.25914908497542,0.483578156932946,0.535899070832833,0.59202830667267,0.778313584425306
"MRVI1",72.7881167053955,-0.328399549872936,0.621719513076778,-0.528211746560351,0.597352377357818,0.782115822444662
"AKAP6",6.37030383089228,-0.247150817120384,1.87680893366246,-0.131686722440141,0.895232088009161,NA
"SIMC1",34.9990528645171,1.08076992266178,0.963049630147285,1.12223699467752,0.261761686964191,0.502124653575052
"C2orf74",50.7885408141358,-0.438610641576218,0.990269837876812,-0.442920328177036,0.657823363237242,0.821997298882553
"CSTF1",53.1116487741845,-0.15485350529122,0.657199530390859,-0.235626317625522,0.813722649865513,0.911092621369592
"ABHD18",135.127383590097,-1.36346156971393,0.490416807830429,-2.78020970721984,0.00543238049999023,0.051128743235454
"FAP",568.530034390593,-0.588230724411678,0.653916037626871,-0.899550845314069,0.368359325877707,0.60412762077406
"NINJ2",108.411700006637,0.584235586068812,0.470051096622066,1.24291931295834,0.213897568094069,0.449761335175952
"NRG2",59.440250798187,-2.50520638407093,0.813237275512156,-3.0805356068968,0.00206628646776356,0.0267380307791269
"HOMER1",170.023131098034,0.8958538186918,0.461383481985124,1.94166859818507,0.0521772325358137,0.204029422029631
"DCUN1D2",115.491169449898,-1.33032048043095,0.844645202901893,-1.57500507415475,0.11525527332508,0.31981398023243
"NHLRC3",78.7913597174293,0.237014370292497,0.6260171195486,0.378606850981008,0.704979833927703,0.850101852807797
"ITPRID2",395.170116475331,0.430125623469158,0.433777840999913,0.991580442370371,0.321402233630214,0.559883924330375
"PTPRH",6.5126035871725,-3.80232737977747,2.2532310535467,-1.68749998975578,0.0915072518916317,NA
"PMPCB",102.82657128664,-0.814201482609663,0.409245523785853,-1.98951835826484,0.0466440175292146,0.192382863666007
"PLEKHD1",8.39085027941187,-1.84685497955205,1.86159764288853,-0.992080639233296,0.321158190131424,0.559595047276018
"RAB8B",40.7701264274583,0.302129629052055,0.564731412071546,0.534997031498185,0.592651909981257,0.778745200300234
"PTCH1",42.8176430201796,-1.78592438613035,0.81715425333237,-2.1855413208061,0.0288491796999295,0.144631650568505
"MED7",26.9036377874775,-1.26049409408285,1.03737653850454,-1.21507865976991,0.22433609189723,0.461265508772319
"KNTC1",68.1327693902559,1.32574195196675,0.571125613412153,2.32127910363919,0.0202717852779189,0.116370217215688
"DKK3",841.22850774573,0.346630345879349,0.332935275791091,1.04113433175778,0.297813207767724,0.53661723935846
"SYNPO",85.45458923907,1.00157071912002,0.584614474380023,1.71321573962426,0.0866728570402955,0.273544349672891
"USP34",52.3560037431884,-1.68560507834348,0.934613095985105,-1.80353248374592,0.0713046286408062,0.243896973607697
"GNA14",31.6796630246965,-2.86272723170687,1.09392482749812,-2.61693231540793,0.00887239324631023,0.0700547169735609
"DIS3",363.86613524559,0.306245417239551,0.338537744189004,0.904612329042327,0.365670801402675,0.602340435639685
"MBTPS2",57.71825640737,-0.354527897909077,0.705344703579071,-0.502630694056574,0.615223944970227,0.794082120044774
"LSAMP",30.998764722542,-2.14242143291841,1.14338360240592,-1.87375560433988,0.0609641180472175,0.223484253703256
"MED20",470.36217778619,1.1921421523788,0.386734213598004,3.0825877578496,0.00205209213612741,0.0266626777932999
"NRROS",171.013996033325,-1.65769790249834,0.86702536674789,-1.91193702753608,0.05588427164985,0.21248270068481
"QDPR",114.315975420213,-0.137981718187555,0.551336826604284,-0.250267552482196,0.802380447527438,0.905317131120782
"HOOK1",152.066015408908,-0.24252603062508,0.51901412023684,-0.467282143527057,0.640298030229451,0.809765457501812
"PRDM6",9.28690788681904,-4.58399798865281,1.74805045740411,-2.62234878246029,0.00873260111295249,0.0692828389141946
"SUPT20H",121.833876378213,-0.097996683436395,0.425503115706427,-0.230307792867037,0.817852605530962,0.91267810227922
"ZNF280D",12.8463439788625,-2.4619624860318,1.6711042384543,-1.47325488702548,0.140682320139034,0.355711806970911
"CHST3",143.495023682925,0.529452143379197,0.45570817369832,1.16182279348295,0.245307453362967,0.484007792913973
"CD248",1057.811231026,-1.33994798706709,0.594867045456323,-2.25251675530154,0.0242896350930974,0.130008602149956
"PCP4L1",47.0297586630614,-2.17444174881674,1.08625796641349,-2.00177289009545,0.0453091628982918,0.189185124121873
"PRPH2",14.0740242274904,0.554645046154827,1.56887439353443,0.353530562064498,0.723690720868845,0.860707151184805
"MYO7A",92.6872709360839,0.131550842825725,0.435661459658795,0.301956576394786,0.762685165701869,0.883263380021872
"KLF3",315.968379515018,-1.15037281139064,0.353886544646809,-3.25068253877456,0.00115128334684151,0.0183122101465044
"LIMS4",167.034366922039,0.474992394217732,0.35074711154063,1.35423038020574,0.175662889454694,0.403886810871769
"LY86",22.6723482515871,-0.166617671772627,1.01256889433523,-0.164549466910115,0.869298608444638,0.937985510682272
"SLC39A13",74.9258711594276,0.839479039570222,0.51969102328524,1.61534258233562,0.106236526965312,0.305925932422933
"FAM220A",22.6186893140963,-0.485447104329792,0.79143064205824,-0.613379212949489,0.539625627484384,0.741959330382963
"GMPPA",76.3994224976143,0.529318599809267,0.59327850964034,0.892192437798148,0.372289794818451,0.607550121679845
"LRP3",135.929956733353,-0.256484187984233,0.546783517376605,-0.469078126595347,0.639013793232419,0.809028888868236
"PIGL",203.823835189956,-0.110479682075029,0.438256821408572,-0.252088904674532,0.800972345870516,0.90424840348019
"TMEM200C",12.0116985078161,-0.994846656366876,1.79952726847604,-0.552837777895625,0.580374497360292,0.770288688695803
"MRPL47",34.2432483938955,2.01293317084703,0.92475244429945,2.17672652097928,0.029500978292875,0.146295562154889
"CAPN8",11.1038468392278,-1.81475724207145,1.83938566120478,-0.986610519124522,0.32383361141552,0.562814024004883
"PI15",53.3070367589592,1.43492534601421,1.3589413663318,1.05591409722667,0.291007462926537,0.531086982662943
"FGF10",40.8052260903988,-3.96164339694716,1.25260131778937,-3.16273289887543,0.00156295660829706,0.022564934799539
"FAM72A",39.1486414393234,0.648306275311641,1.22284861224259,0.530160699224009,0.596000517067271,0.781199087281216
"FAM153B",20.001891855013,-2.03455250333501,0.939348114524131,-2.16591961156563,0.0303173303981523,0.148464067325457
"CTBP2",151.508775729251,0.74646406992055,0.426496829441311,1.75022185017971,0.0800800398807337,0.260792213337321
"ASL",97.1438846738094,-0.711008240690949,0.403066697822884,-1.7639964912293,0.0777325699387015,0.256053376770352
"PABPC1L",319.935309197311,0.406455820319397,0.420855635898283,0.96578442974121,0.33415206126684,0.573141035529361
"ZNF354A",80.9818491100574,-2.3813959317516,0.907203924389973,-2.62498416037266,0.00866529982699467,0.069081404787637
"ZNRD1",73.9493275570317,1.07700977971371,0.52789720588396,2.0401884452301,0.0413315601615052,0.180105073459884
"S1PR1",79.6002831597267,-1.29506944013819,0.487985325655705,-2.65391062405003,0.00795648980546536,0.0653739963366738
"MRPL48",29.0346791480604,-0.795260211860825,0.976796899913331,-0.814151039925891,0.415558429426334,0.645032778153696
"SEPTIN11",69.2147911599085,-2.3022411121264,0.750024009119573,-3.06955655303478,0.00214376814313409,0.0274710658264005
"CENPJ",104.77384991007,-0.302759615434574,0.647076030853038,-0.4678887812232,0.639864126672798,0.809483677857384
"STK40",255.779422838674,-0.309185675416303,0.331107765694376,-0.93379167585484,0.350411364224596,0.589003513847777
"MAGED2",27.9631394013723,-0.437707625319347,1.33868646446074,-0.326967992087429,0.743692094408556,0.872238983589527
"RUNDC3B",7.59667644816371,-2.88399068844901,1.87922649282242,-1.53466902444396,0.124865148257702,0.333325285787775
"PDLIM2",1230.2407354089,-0.473137559380349,0.23721398563072,-1.99456013574554,0.0460908750677814,0.190937567905676
"YARS2",21.310736985683,-0.308365681581805,0.905062223922725,-0.340712133852284,0.733320303173566,0.866192797475679
"ADAMTS14",95.3778999266958,1.72466262303682,0.616862174464875,2.79586379977497,0.00517612089828737,0.0495371492899008
"ANKRA2",134.252811788211,-0.598737050589292,0.468085617342025,-1.2791186663439,0.200855271286133,0.434296847085827
"TMEM245",43.6144712276935,0.0853511345910928,0.755095035898705,0.113033632236118,0.910003891403202,0.959769714894057
"AGPAT3",620.076856818304,-0.0384208324191033,0.475184928144697,-0.0808544845248203,0.935557677481801,0.973765074483052
"MST1L",311.605682924121,-0.0927496970134411,0.399977803852882,-0.231887110034626,0.816625696388875,0.912235380598417
"MTHFD1L",20.3907679086684,-0.846506429260828,1.15472368988208,-0.733081374079431,0.463508799612139,0.684773687294479
"PELP1",254.194664223406,-1.16225387477764,0.889031803653159,-1.30732541850783,0.191102215017521,0.4232209298129
"MROH6",262.71012931003,1.07527487425948,0.458003598634842,2.34774328731155,0.0188875338714827,0.111732176594604
"TBL1X",74.375538103013,-2.16935145484502,0.751954744267305,-2.88494948849456,0.00391476467185153,0.0409331621883755
"THAP1",18.2724154604202,-2.07857531968943,1.53656987976112,-1.35273725397544,0.176139584441225,0.404559582031353
"OSCP1",5.72442221960877,-1.94124600890594,2.07138152912619,-0.937174528984454,0.348668789502298,NA
"NUMA1",43.3942872894292,1.50106437523591,1.04439903726292,1.43725177990377,0.150646464862545,0.368881018695917
"TRNT1",13.9695544705867,-0.929384813175351,1.41164372002856,-0.65837066392117,0.510299981218745,0.719881441899839
"TMIE",6.22468671432959,-4.74084390615694,2.10574554697692,-2.25138498474474,0.024361164314276,NA
"GPR160",18.232886093149,-0.369047215990937,1.42402294210809,-0.259158195474441,0.795513184596454,0.901016736994403
"FBXW11",53.5292119920996,-0.376095164713614,0.569422836955795,-0.66048486345273,0.508942728871625,0.718542086979347
"TMEM242",15.4808120247211,-0.407191095145012,1.08618063948531,-0.374883403683166,0.707747182418788,0.851198365924566
"NSD3",294.890289952194,0.203472577368991,0.336276938063203,0.605074432225109,0.545129541726111,0.745264710959098
"AGPAT5",236.291075234777,0.333612932419277,0.680700584285339,0.490102315351373,0.624061499775754,0.799645042579201
"LRP6",106.275082849697,-3.35953087592975,1.13310494489677,-2.96488943152199,0.00302791735431468,0.0345004987697811
"INTS10",265.100287648091,-0.039798851171375,0.35518945871479,-0.112049640536581,0.910784046903484,0.959769714894057
"ARRDC2",67.9699237638446,0.763590393414965,0.68258965650833,1.11866680975065,0.263282309699301,0.503282188416205
"RNF26",171.760550475362,-0.113585645579354,0.385016473907169,-0.29501502734852,0.767982400174117,0.885348481263849
"FOPNL",61.7879852302741,-0.584439482790188,0.910704832193908,-0.641744132818819,0.521039329055898,0.72918961928795
"TAF13",110.211671622504,-0.61003118442674,0.857082726494199,-0.711752979694276,0.476617754174142,0.693793365829656
"COA3",804.711962148541,0.450694501589044,0.256800001268462,1.75504088536932,0.0792523145979707,0.259117535405118
"FOLR2",100.615689343625,-2.605942004048,0.90236774036188,-2.88789357984243,0.00387831063631911,0.0407258791765247
"TGFBR1",4362.75706982257,1.45260531645665,0.367392309491481,3.95382613878676,7.69113058394783e-05,0.00283282815307084
"TANGO6",290.609017167155,-0.867858367185838,0.48727563418044,-1.78104199411799,0.0749055906510564,0.249988640426431
"MTHFD2L",22.3383830875023,-1.14075675474148,0.951507490221575,-1.19889414057669,0.230569110409437,0.469258355055235
"HDX",8.32586648049762,-1.29180012180539,1.47599799040955,-0.875204526157217,0.381462630936242,0.614389311436937
"CDK5RAP2",387.680165012224,0.0136998203364235,0.371778625613955,0.0368494028235207,0.970605083017048,0.988138622807775
"PPP5C",303.11357360398,-0.427274306105629,0.397124677215986,-1.0759198071019,0.281963122722969,0.521676861578564
"CELSR2",730.28197399362,0.478183962721135,0.403361093987172,1.18549847729326,0.235820416353967,0.474592187125062
"H1F0",769.340962804643,0.362102073894186,0.283967343273456,1.27515393044857,0.20225476388594,0.436200738730783
"HDAC10",179.776175759997,-0.431272195991048,0.422293579876097,-1.02126155012251,0.307130537998234,0.54660862114249
"RRP15",86.5789922941239,-1.14670576997448,0.88800022557875,-1.29133499850985,0.196587539648708,0.429557102491509
"ODF3B",117.67268487762,-0.146709414562022,0.52933099592523,-0.277160067502916,0.781657200420871,0.893118879765805
"FRY",201.867276241091,-2.19925480874373,0.860667645237615,-2.55528928142356,0.0106099579918858,0.0782892591387839
"B3GNT3",40.1246643879959,0.1341652479162,0.896539924114406,0.149647823044498,0.881042475652444,0.943820161533939
"ZFAND1",27.5883290943865,0.383763994069163,1.29169601744837,0.297100857233619,0.766389509926559,0.88451746852443
"ANAPC7",149.823374854406,-1.01168271428635,0.693594785983307,-1.45860772706371,0.144673105631305,0.360275650775145
"NUDT1",116.93801392411,-1.68553652517951,0.849229501023898,-1.9847832925579,0.0471685871114708,0.193276876834013
"MIF4GD",40.9536753954709,-2.42061859354932,0.910340852434643,-2.65902445998721,0.00783672732876814,0.0647057523839303
"CRYGS",24.2580633526037,1.10296475106746,1.06483095511917,1.03581206553488,0.300289827556737,0.539848366261693
"F11R",279.518944876408,0.140450185999222,0.44799968495838,0.313505099924948,0.753896946670552,0.87841347061031
"PMP22",60.842603611349,-1.05599726432639,0.550494744581092,-1.91826947436158,0.0550768509398368,0.210566354448445
"WDHD1",16.7769013474331,1.93310187829844,1.59742017272108,1.21013989387999,0.226225217308217,0.463487525703255
"ZNF587",278.461811768452,-0.299510996392276,0.352296612069263,-0.850167120918525,0.395232178665851,0.62683804521144
"POGK",466.60961968715,-0.0363581769282815,0.345698932918976,-0.105172950987393,0.916238573648934,0.963438742594485
"ISCA2",43.0579328192399,-0.224575425777173,0.942533108113361,-0.238267943952333,0.811673282461955,0.910246101105354
"MED6",211.20094269946,-0.365284896339553,0.39245109454101,-0.930778131137004,0.351968344244287,0.590245560915176
"NUDT6",30.6298644677183,-0.982657438909421,1.25001184044885,-0.786118504730781,0.431798064226097,0.656938880222143
"DCBLD1",48.4899954618582,1.67614544700572,1.28511438500789,1.30427724299065,0.192139071562578,0.423953446724256
"TRPS1",117.310736571664,1.09246176754712,0.484153323099883,2.25643761061562,0.0240432384323019,0.129507410934777
"PITX2",6.79794641501284,0.71602874558016,2.06483982154936,0.346772053748403,0.728762573750179,NA
"DLGAP3",26.0983958832868,2.16221897512172,1.94581958462071,1.11121246399789,0.266476907506885,0.506306124263081
"PIM3",261.073117251233,-0.245479307005826,0.413447933162686,-0.593736931100423,0.552688077909233,0.750569161796631
"NLK",24.1275470422275,0.609849867151242,0.931721742561531,0.654540770374871,0.512763469271724,0.722268711961761
"PPP3CA",314.788824589888,-1.55834261330437,0.3586547397453,-4.34496589787446,1.39297301572104e-05,0.00081144526559455
"RAB22A",33.2877992964773,0.73184687906077,1.1083823871093,0.660283750059809,0.509071756147509,0.718542086979347
"POC1B-GALNT4",86.6182305882552,0.843884189356134,0.452587984144164,1.86457488691818,0.0622410156646549,0.22625378549921
"YTHDC1",404.614827567938,-0.452409914120114,0.295283137515614,-1.53212241622227,0.125492229081914,0.333953689742505
"PHF3",765.370507319891,0.637027654112782,0.328371213788036,1.93996193138898,0.0523843165429102,0.204602961473582
"HSPB2",63.8613384006011,-1.09112301210305,0.659584810601685,-1.65425733668383,0.0980752374517233,0.29271617950168
"PIGM",22.3818759198228,-1.24780292377605,1.54529247133161,-0.807486574176335,0.419386206504141,0.647261416193161
"CALB2",25.6976449149391,0.180310762182013,1.76447244098767,0.102189616563852,0.918606169390598,0.964558009411057
"CCSER1",15.1054526595182,-1.9609024647744,1.26244933986918,-1.55325239821314,0.120362847627097,0.327035752897362
"PADI3",11.0421120091961,0.922497833855783,1.70299720976369,0.541690748855536,0.588031563824125,0.775766303210097
"NMRAL1",155.426675704928,0.0667680481948843,0.378294339996059,0.176497613460407,0.859903023434676,0.93342177857021
"ZHX2",37.398896168588,0.458132709755049,1.31679933711278,0.34791383686413,0.727904893385478,0.863298608039298
"SACS",644.324056052059,0.523502819993745,0.282422138460794,1.85361821437528,0.0637937998627523,0.229150381293469
"SMG8",59.611764824817,-1.03458826755906,0.810732338733477,-1.2761157019779,0.201914621774085,0.435966301410363
"ABCC10",222.063540833644,1.1580186553644,0.381189368621902,3.03790910945639,0.00238225795297528,0.0294370715569251
"STARD4",162.771898896762,1.69137082664601,0.412141253823773,4.1038619913774,4.06309897975405e-05,0.0017978531257395
"EMILIN2",127.078651752508,-2.3360910076153,0.858660218744245,-2.72062331131602,0.00651589645446285,0.057547629369422
"TMEM150A",55.5327975640211,-0.710881786806946,0.575955785868854,-1.23426451170128,0.2171043553377,0.453538978054961
"ZFAND4",87.6728996674809,-1.04364149791639,0.867603716361302,-1.20290113819866,0.229014579846609,0.467603940826476
"ACSL4",265.191029782854,-0.655698456480568,0.313771791709796,-2.08973041492211,0.0366420232313431,0.166206301454589
"GRPEL2",29.51873276105,0.272801571524909,0.796901084458503,0.342328021438543,0.732104049999473,0.865647971990191
"CAD",9.03517876009375,1.16642629456286,2.35145365097869,0.496044773868873,0.619862821778879,0.796374317819731
"GPRC5B",9.79709330732252,-4.43768266693174,1.62334535367715,-2.73366517905733,0.00626336988764766,0.0560472887813373
"FRZB",8.28296775268111,-0.0694100268160762,1.5070785226907,-0.0460560121924857,0.963265605963293,0.985098257095938
"DYRK1A",661.970065359479,-0.476317761705063,0.262186166856789,-1.81671583751113,0.0692606354313729,0.23982439344942
"MYBL1",25.2332912682773,-0.473370634237942,0.977869928223174,-0.484083435409528,0.628326656586926,0.802058271296683
"ALG3",51.9793295155864,0.598385398001542,0.668094231902562,0.89566017700451,0.370434285392997,0.605872796724393
"ZFP69",30.9261719443231,-1.04314072844787,0.917525898844415,-1.13690603149368,0.255577570446214,0.49552210614671
"TGM5",166.4484617395,-2.09753800988858,0.345357775468199,-6.07352189202911,1.25134930764225e-09,4.02446145623676e-07
"CYB5R4",27.6941877539753,2.21627699357355,1.01763829536114,2.17786319920972,0.029416223029437,0.146240345641643
"CD300A",64.9579963637923,-0.545870650005032,0.923641638110159,-0.590998313070776,0.554521551251354,0.752100511705447
"CCDC88C",17.5242635482539,3.42459418534834,1.63197597036669,2.0984341972749,0.0358668070426652,0.163533788957325
"ZDHHC13",95.7075744148507,-0.640581661506092,0.764607655033763,-0.837791326425847,0.402147910927413,0.63263211089106
"MACO1",12.3636081465528,-3.6635203230612,1.43538199556674,-2.55229641612908,0.0107015430604055,0.0788767729427094
"RPS11",168.324067612922,-1.5888220026372,0.839686095116684,-1.8921618589104,0.0584694184589687,0.218903393469609
"MEPCE",213.403067356632,0.720607785030849,0.3915284824191,1.84049901191989,0.0656950091959224,0.232989346761009
"INTS4",65.0555093083254,-0.377470120817096,0.601472360069047,-0.6275768362386,0.530281186969719,0.736096532392542
"RWDD2B",79.493163429955,0.358846168746588,0.531334203937256,0.675368094294496,0.499441931043165,0.711348722535264
"S100A14",4474.34127046758,1.10586101540566,0.375748874797639,2.943085367857,0.00324958796483115,0.0360511149947689
"FOXRED1",155.130569430619,0.71494506461811,0.554198227424376,1.29005296162855,0.197032270212202,0.430138673053467
"HDAC7",179.458517842765,0.281663682213237,0.515313390254738,0.546587159464264,0.584662392718733,0.773423965559241
"ZNF7",66.9736216700171,-1.23584321688622,0.872819031807329,-1.41592148183019,0.156798494622373,0.377358085433585
"C20orf194",36.7749623539964,-1.0903331606432,0.939091576205343,-1.16105094356079,0.245621182811625,0.484409350367049
"C19orf24",81.7846144065963,0.578106287953315,0.539029473426695,1.07249476411411,0.283497864432048,0.52326467530809
"NFS1",54.1613143506025,1.25365736529119,0.528472317054379,2.37222901717705,0.0176811275384096,0.107637741330318
"MFAP3",62.2640046171684,0.178924881679029,1.00620241864203,0.177821955467476,0.858862804172852,0.932863668519212
"ACADM",90.260654561456,-1.51814295570375,0.626816342868604,-2.42199006611095,0.015435772493108,0.0984073168368145
"TADA3",13.1229166973246,-2.4201675457632,1.30738890364097,-1.85114585187562,0.0641485732068898,0.229479947451451
"GTPBP4",906.348144772486,0.324431939649986,0.386776743281866,0.838809326789214,0.40157631605823,0.632336434624292
"NDST1",489.978864021258,-0.404086171270329,0.301565921943851,-1.33995966343162,0.180258459109516,0.409482158699286
"MAPK15",32.5852029484798,-0.925647354107851,1.20496116116592,-0.768196838155509,0.442370251686234,0.66618251927075
"HLCS",32.1678512586393,-1.91847539310664,0.724943855006689,-2.64637789513912,0.00813588716832787,0.0664682826527703
"NTNG1",12.1343292800632,-3.43262063842692,1.74785472687065,-1.96390500060189,0.0495411098451371,0.198675441185367
"ME3",53.0980737452164,-1.30464632961092,0.857681273334417,-1.52113188217207,0.128226745148337,0.337215369271235
"SMIM15",90.5733583696042,0.0291794942075166,0.441382998338309,0.0661092391808695,0.947290855142453,0.97882917314233
"SLC30A6",93.2006110461688,-0.840932295010862,0.836951789873974,-1.00475595510404,0.315014377199871,0.553911131851913
"LRIG3",170.568539948541,-0.706768447078195,0.500061313388222,-1.41336357793689,0.157548848991439,0.378335298270098
"SLC25A17",130.186753985814,-1.21489049317993,0.804787206775247,-1.50957977829686,0.131150684450827,0.342345715329611
"ABLIM3",37.2993988747685,-1.00501655735224,1.00010220066654,-1.00491385448649,0.314938332595735,0.553869786688203
"SLC50A1",536.798379739047,-0.0797420726858604,0.364145008409181,-0.218984390405968,0.826662207325215,0.916613510409542
"GDF11",28.263114417906,0.0708923710237419,1.11938134688591,0.0633317423244209,0.949502339769742,0.979362879164466
"C11orf91",41.5787117117226,1.1377367198548,0.76891261166746,1.47966973436359,0.1389614064004,0.353121045441449
"CCDC59",71.8602977171949,2.57417005665542,0.818373334179606,3.14547157042445,0.00165819310242287,0.0234823942151857
"LRRC61",7.61079359365902,3.4397350714759,1.82666281720612,1.88307061329303,0.0596907990819109,0.220904540189188
"TIGD6",35.2426494548399,0.25152008783894,0.669192401602037,0.375856162199098,0.707023832387139,0.850770040848527
"LRRC47",168.263364276133,-0.548711078136473,0.485396839353704,-1.13043809446117,0.258291669824773,0.498293190681705
"MTFMT",50.2019023337439,-0.686764440891755,0.964220751781167,-0.712248144030423,0.476311129039417,0.693763232907738
"SMUG1",40.8439976031,1.07850464612519,0.706809294543553,1.5258778491611,0.127040288152379,0.33543984412579
"PRKD3",72.5454533410039,-0.178826274475433,0.674086825292007,-0.265286707536478,0.790788603628575,0.89821160543082
"CENPX",91.5050996651167,-0.653555813170881,0.804639008556257,-0.812234811165244,0.416656908206752,0.646089062951013
"ZBTB33",190.839183810404,-0.669644587600453,0.446873876541227,-1.49850913815651,0.134001020211483,0.345915711141076
"DENND5A",279.834576775379,-0.51198332965539,0.453367417902974,-1.12929008446072,0.258775482366032,0.498861624338963
"IGIP",676.426757741243,1.08310556538718,0.328110704825168,3.3010369654483,0.000963281901999124,0.0162862327181127
"PPP1R16B",12.5248831349597,0.80413223477931,1.70597385114508,0.471362579349948,0.637381833816117,0.808126621221088
"TMEM125",35.2772492536321,-2.02345012502963,1.05772812352011,-1.91301533923065,0.0557460887662453,0.212140815720551
"PAFAH1B2",105.133021199606,-1.89342868781329,0.926194755535527,-2.04430944625518,0.0409229866336224,0.178856646254871
"ZKSCAN5",8.01856219295806,0.0358946146053177,2.1908971418805,0.0163835234065386,0.986928424403356,0.994542580237241
"SYCE3",10.9058185328336,-2.09004427683968,1.75902302822837,-1.1881847157764,0.234760643958087,0.473197662297365
"TMCO3",35.096683875608,0.54608260872989,0.713513401715343,0.765343170033057,0.444067223904763,0.667769809214441
"VPS33B",115.102298956572,-0.468592596204567,0.863082897454515,-0.542928839844451,0.587178798328075,0.775228946341288
"PRXL2A",1445.37633712185,-0.0050345226039131,0.406160909483725,-0.0123953893305797,0.990110163483742,0.996097876656958
"TRIM26",50.1902991536057,-0.597715289950672,0.632837054003018,-0.944501094191336,0.344913642965593,0.583608299495694
"MBOAT2",50.9371626867425,-0.52655099854095,0.963810450389824,-0.546322151132498,0.584844512310021,0.773574053497837
"SLC35E2B",910.080494560883,0.10560717844415,0.270519841352532,0.39038607266713,0.696251084920203,0.844838150628794
"UBXN7",49.7099492994682,0.153882892665105,0.520965754055212,0.295380054192193,0.767703568371107,0.88525922628259
"FGL2",62.427226998278,-1.07898460365519,0.556776806475632,-1.93791226772735,0.0526339270131126,0.205273872107336
"KLRG1",46.5272869799439,-0.524187832270742,0.757751480537718,-0.691767480148987,0.489083362000628,0.704597133821579
"MKRN2",14.3896201400078,0.763418914857809,1.82974239712738,0.4172275376339,0.676511984780317,0.832801360905991
"BFSP1",32.7541279867397,-0.147103897229101,1.0685290088935,-0.137669540091787,0.89050159361716,0.948937612205905
"KCNS1",16.8036304515866,2.06767408569495,1.73826013643963,1.18950785463564,0.234239881996895,0.47285472810947
"EXOC2",515.920494293071,0.69780362271172,0.28573248688518,2.44215710407521,0.0145997916152276,0.0954924862293607
"NR2C1",82.3399132168358,-0.692193599591509,0.761611634912299,-0.908853762024284,0.363427323525096,0.600683717395943
"BCAP29",266.638305483523,-0.466655664582842,0.403949452449473,-1.15523281874287,0.247995098625604,0.487176412490216
"MFGE8",874.354006628026,-1.12518930322977,0.394912961289914,-2.84920834088233,0.00438281697064138,0.0443188838764396
"AFF1",108.469765436637,-0.632085025789768,0.484341760705836,-1.30503928645059,0.191879470608866,0.423735169895915
"LHFPL6",582.579066921494,0.688890633337451,0.379046634668962,1.81742975752598,0.0691513347255812,0.239702812747506
"PPM1A",56.9881625370222,0.372680577198335,0.956792208960076,0.389510463931763,0.696898571544774,0.844838150628794
"SECISBP2",321.032080517441,-0.0125071994296013,0.30803191199115,-0.040603583403919,0.967611927371145,0.986845918038203
