sample_id	chrom	start	end	cn_a	cn_b
SM200303_4_007	chr3	174034752	177577257	5	1
SM200303_4_007	chr3	177577257	180818154	5	1
SM200303_4_007	chr3	180818154	182293774	5	1
SM200303_4_007	chr3	182293774	186147734	6	1
SM200303_4_007	chr3	186147734	190501997	8	1
SM200303_4_007	chr3	190501997	192893315	8	1
SM200303_4_007	chr3	192893315	194023879	8	1
SM200303_4_007	chr3	194023879	195768494	7	1
SM200303_4_007	chr3	195768494	198295559	7	1
SM200303_4_007	chr4	0	3970440	3	1
SM200303_4_007	chr4	3970440	6035664	2	1
SM200303_4_007	chr4	6035664	8486439	2	1
SM200303_4_007	chr4	8486439	20642785	2	1
SM200303_4_007	chr4	20642785	21951231	3	1
SM200303_4_007	chr4	21951231	23093458	2	1
SM200303_4_007	chr4	23093458	47621494	2	1
SM200303_4_007	chr4	47621494	48653498	2	1
SM200303_4_007	chr4	48653498	49544313	2	1
SM200303_4_007	chr4	49544313	90694007	2	1
SM200303_4_007	chr4	90694007	93563104	1	1
SM200303_4_007	chr4	93563104	94440016	1	1
SM200303_4_007	chr4	94440016	103959250	1	1
SM200303_4_007	chr4	103959250	106875815	1	1
SM200303_4_007	chr4	106875815	129317353	2	1
SM200303_4_007	chr4	129317353	151230338	3	1
SM200303_4_007	chr4	151230338	154386813	3	1
SM200303_4_007	chr4	154386813	163969879	4	1
SM200303_4_007	chr4	163969879	169472380	4	1
SM200303_4_007	chr4	169472380	170656448	4	1
SM200303_4_007	chr4	170656448	171845876	4	1
SM200303_4_007	chr4	171845876	172989417	4	1
SM200303_4_007	chr4	172989417	185369517	5	1
SM200303_4_007	chr4	185369517	186570263	5	1
SM200303_4_007	chr4	186570263	190214555	5	1
SM200303_4_007	chr5	0	10481857	5	1
SM200303_4_007	chr5	10481857	12377611	5	1
SM200303_4_007	chr5	12377611	15038310	4	1
SM200303_4_007	chr5	15038310	19829994	4	1
SM200303_4_007	chr5	19829994	28930045	4	1
SM200303_4_007	chr5	28930045	30361458	3	1
SM200303_4_007	chr5	30361458	41950491	3	1
SM200303_4_007	chr5	41950491	43868047	4	1
SM200303_4_007	chr5	43868047	50604444	3	1
SM200303_4_007	chr5	50604444	54875869	2	1
SM200303_4_007	chr5	54875869	56300230	7	1
SM200303_4_007	chr5	56300230	63020451	2	1
SM200303_4_007	chr5	63020451	80053730	2	1
SM200303_4_007	chr5	80053730	95122302	2	1
SM200303_4_007	chr5	95122302	97049939	2	1
SM200303_4_007	chr5	97049939	106323458	2	1
SM200303_4_007	chr5	106323458	112342712	2	1
SM200303_4_007	chr5	112342712	134782443	2	1
SM200303_4_007	chr5	134782443	136210010	3	1
SM200303_4_007	chr5	136210010	143474246	3	1
SM200303_4_007	chr5	143474246	161667378	2	1
SM200303_4_007	chr5	161667378	173144745	4	1
SM200303_4_007	chr5	173144745	174395916	7	1
SM200303_4_007	chr5	174395916	178014026	8	1
SM200303_4_007	chr5	178014026	181538259	8	1
SM200303_4_007	chr6	0	4701397	2	1
SM200303_4_007	chr6	4701397	28429751	3	1
SM200303_4_007	chr6	28429751	31000400	3	1
SM200303_4_007	chr6	31000400	34617096	3	1
SM200303_4_007	chr6	34617096	37861066	5	1
SM200303_4_007	chr6	37861066	38929113	5	1
SM200303_4_007	chr6	38929113	40761114	5	1
SM200303_4_007	chr6	40761114	44144565	4	1
SM200303_4_007	chr6	44144565	45911700	2	1
SM200303_4_007	chr6	45911700	47072190	3	1
SM200303_4_007	chr6	47072190	48658553	3	1
SM200303_4_007	chr6	48658553	51014589	2	1
SM200303_4_007	chr6	51014589	73030160	2	1
SM200303_4_007	chr6	73030160	77161232	2	1
SM200303_4_007	chr6	77161232	94354295	2	1
SM200303_4_007	chr6	94354295	128789101	2	1
SM200303_4_007	chr6	128789101	132318944	3	1
SM200303_4_007	chr6	132318944	145022736	6	1
SM200303_4_007	chr6	145022736	156581886	1	1
SM200303_4_007	chr6	156581886	170805979	2	1
SM200303_4_007	chr7	0	3624541	3	1
SM200303_4_007	chr7	3624541	7655083	3	1
SM200303_4_007	chr7	7655083	20911925	4	1
SM200303_4_007	chr7	20911925	22576514	4	1
SM200303_4_007	chr7	22576514	31710635	6	1
SM200303_4_007	chr7	31710635	33042408	6	1
SM200303_4_007	chr7	33042408	36375417	5	1
SM200303_4_007	chr7	36375417	37488522	5	1
SM200303_4_007	chr7	37488522	41271292	5	1
SM200303_4_007	chr7	41271292	43127778	5	1
SM200303_4_007	chr7	43127778	46592030	5	1
SM200303_4_007	chr7	46592030	48688500	5	1
SM200303_4_007	chr7	48688500	50186758	4	1
SM200303_4_007	chr7	50186758	54644742	4	1
SM200303_4_007	chr7	54644742	56210784	4	1
SM200303_4_007	chr7	56210784	58096706	4	1
SM200303_4_007	chr7	58096706	62996006	4	1
SM200303_4_007	chr7	62996006	68343004	4	1
SM200303_4_007	chr7	68343004	73570012	4	1
SM200303_4_007	chr7	73570012	79367830	4	1
SM200303_4_007	chr7	79367830	103811140	4	1
SM200303_4_007	chr7	103811140	113054898	3	1
SM200303_4_007	chr7	113054898	117201581	3	1
SM200303_4_007	chr7	117201581	125887574	5	1
SM200303_4_007	chr7	125887574	130183638	5	1
SM200303_4_007	chr7	130183638	133048546	5	1
SM200303_4_007	chr7	133048546	134402862	5	1
SM200303_4_007	chr7	134402862	136868534	4	1
SM200303_4_007	chr7	136868534	143833321	4	1
SM200303_4_007	chr7	143833321	159345973	4	1
SM200303_4_007	chr8	0	41561633	2	1
SM200303_4_007	chr8	41561633	42791838	2	1
SM200303_4_007	chr8	42791838	63228393	3	1
SM200303_4_007	chr8	63228393	66455448	5	1
SM200303_4_007	chr8	66455448	76771670	5	1
SM200303_4_007	chr8	76771670	79782483	3	1
SM200303_4_007	chr8	79782483	89394995	5	1
SM200303_4_007	chr8	89394995	95579582	5	1
SM200303_4_007	chr8	95579582	97714388	5	1
SM200303_4_007	chr8	97714388	115184477	5	1
SM200303_4_007	chr8	115184477	119041300	8	1
SM200303_4_007	chr8	119041300	121931789	8	1
SM200303_4_007	chr8	121931789	124986655	8	1
SM200303_4_007	chr8	124986655	127618738	8	1
SM200303_4_007	chr8	127618738	129457350	8	1
SM200303_4_007	chr8	129457350	132387777	8	1
SM200303_4_007	chr8	132387777	135344773	8	1
SM200303_4_007	chr8	135344773	140367166	8	1
SM200303_4_007	chr8	140367166	141739296	8	1
SM200303_4_007	chr8	141739296	145138636	8	1
SM200303_4_007	chr9	0	1159557	4	1
SM200303_4_007	chr9	1159557	6416065	4	1
SM200303_4_007	chr9	6416065	10040815	4	1
SM200303_4_007	chr9	10040815	11674980	4	1
SM200303_4_007	chr9	11674980	13152553	5	1
SM200303_4_007	chr9	13152553	15424678	5	1
SM200303_4_007	chr9	15424678	17897458	6	1
SM200303_4_007	chr9	17897458	22744200	6	1
SM200303_4_007	chr9	22744200	23953723	5	1
SM200303_4_007	chr9	23953723	25001261	5	1
SM200303_4_007	chr9	25001261	27671889	5	1
SM200303_4_007	chr9	27671889	29581988	5	1
SM200303_4_007	chr9	29581988	32937707	4	1
SM200303_4_007	chr9	32937707	37331024	2	1
SM200303_4_007	chr9	37331024	39096584	3	1
SM200303_4_007	chr9	39096584	63861987	3	1
SM200303_4_007	chr9	63861987	69613398	1	1
SM200303_4_007	chr9	69613398	76622592	2	1
SM200303_4_007	chr9	76622592	82252179	3	1
SM200303_4_007	chr9	82252179	89444015	2	1
SM200303_4_007	chr9	89444015	98401052	3	1
SM200303_4_007	chr9	98401052	119544545	2	1
SM200303_4_007	chr9	119544545	120314733	1	1
SM200303_4_007	chr9	120314733	127195606	2	1
SM200303_4_007	chr9	127195606	129356900	2	1
SM200303_4_007	chr9	129356900	138394717	2	1
SM200303_4_007	chr10	0	4858177	5	1
SM200303_4_007	chr10	4858177	6913228	5	1
SM200303_4_007	chr10	6913228	8197895	5	1
SM200303_4_007	chr10	8197895	10807332	7	1
SM200303_4_007	chr10	10807332	16467453	5	1
SM200303_4_007	chr10	16467453	18189492	4	1
SM200303_4_007	chr10	18189492	22121030	4	1
SM200303_4_007	chr10	22121030	28697715	4	1
SM200303_4_007	chr10	28697715	37692797	4	1
SM200303_4_007	chr10	37692797	38748354	4	1
SM200303_4_007	chr10	38748354	42470124	4	1
SM200303_4_007	chr10	42470124	74050081	2	1
SM200303_4_007	chr10	74050081	75344348	2	1
SM200303_4_007	chr10	75344348	79992399	2	1
SM200303_4_007	chr10	79992399	83348029	2	1
SM200303_4_007	chr10	83348029	110251849	2	1
SM200303_4_007	chr10	110251849	115350876	1	1
SM200303_4_007	chr10	115350876	118804702	3	1
SM200303_4_007	chr10	118804702	127660616	2	1
SM200303_4_007	chr10	127660616	129888266	3	1
SM200303_4_007	chr10	129888266	133797422	3	1
SM200303_4_007	chr11	0	10416599	2	1
SM200303_4_007	chr11	10416599	23935250	2	1
SM200303_4_007	chr11	23935250	33720036	3	1
SM200303_4_007	chr11	33720036	44262477	1	1
SM200303_4_007	chr11	44262477	46318648	1	1
SM200303_4_007	chr11	46318648	46717843	1	1
SM200303_4_007	chr11	46717843	48590529	3	1
SM200303_4_007	chr11	48590529	54730257	3	1
SM200303_4_007	chr11	54730257	57658228	3	1
SM200303_4_007	chr11	57658228	59444365	3	1
SM200303_4_007	chr11	59444365	62239977	4	1
SM200303_4_007	chr11	62239977	67828491	4	1
SM200303_4_007	chr11	67828491	78564201	4	1
SM200303_4_007	chr11	78564201	80628673	4	1
SM200303_4_007	chr11	80628673	87510367	4	1
SM200303_4_007	chr11	87510367	104959282	4	1
SM200303_4_007	chr11	104959282	112128206	4	1
SM200303_4_007	chr11	112128206	113335346	3	1
SM200303_4_007	chr11	113335346	115621914	3	1
SM200303_4_007	chr11	115621914	119769744	3	1
SM200303_4_007	chr11	119769744	125951654	2	1
SM200303_4_007	chr11	125951654	135086622	2	1
SM200303_4_007	chr12	0	11815491	4	1
SM200303_4_007	chr12	11815491	14571265	4	1
SM200303_4_007	chr12	14571265	15326541	4	1
SM200303_4_007	chr12	15326541	18731320	2	1
SM200303_4_007	chr12	18731320	20009108	2	1
SM200303_4_007	chr12	20009108	24384097	3	1
SM200303_4_007	chr12	24384097	25429494	5	1
SM200303_4_007	chr12	25429494	33351276	3	1
SM200303_4_007	chr12	33351276	41627680	4	1
SM200303_4_007	chr12	41627680	43581940	3	1
SM200303_4_007	chr12	43581940	48304182	3	1
SM200303_4_007	chr12	48304182	58694949	3	1
SM200303_4_007	chr12	58694949	66100603	2	1
SM200303_4_007	chr12	66100603	76576957	4	1
SM200303_4_007	chr12	76576957	81885422	2	1
SM200303_4_007	chr12	81885422	84935407	2	1
SM200303_4_007	chr12	84935407	87991116	2	1
SM200303_4_007	chr12	87991116	89478984	1	1
SM200303_4_007	chr12	89478984	101052297	2	1
SM200303_4_007	chr12	101052297	126257730	2	1
SM200303_4_007	chr12	126257730	133275309	2	1
SM200303_4_007	chr13	0	28349778	2	1
SM200303_4_007	chr13	28349778	34728990	2	1
SM200303_4_007	chr13	34728990	36211088	2	1
SM200303_4_007	chr13	36211088	40849900	3	1
SM200303_4_007	chr13	40849900	42694368	4	1
SM200303_4_007	chr13	42694368	43812375	4	1
SM200303_4_007	chr13	43812375	53147789	3	1
SM200303_4_007	chr13	53147789	56609935	2	1
SM200303_4_007	chr13	56609935	70835858	3	1
SM200303_4_007	chr13	70835858	74573433	4	1
SM200303_4_007	chr13	74573433	76715578	3	1
SM200303_4_007	chr13	76715578	108671400	3	1
SM200303_4_007	chr13	108671400	114364328	2	1
SM200303_4_007	chr14	0	21092008	4	1
SM200303_4_007	chr14	21092008	37508484	4	1
SM200303_4_007	chr14	37508484	38751434	4	1
SM200303_4_007	chr14	38751434	42169408	6	1
SM200303_4_007	chr14	42169408	43553721	6	1
SM200303_4_007	chr14	43553721	44557735	5	1
SM200303_4_007	chr14	44557735	46609301	5	1
SM200303_4_007	chr14	46609301	47814022	5	1
SM200303_4_007	chr14	47814022	55419012	5	1
SM200303_4_007	chr14	55419012	60042490	5	1
SM200303_4_007	chr14	60042490	61641451	5	1
SM200303_4_007	chr14	61641451	63520856	5	1
SM200303_4_007	chr14	63520856	64970382	3	1
SM200303_4_007	chr14	64970382	85095000	3	1
SM200303_4_007	chr14	85095000	87698300	3	1
SM200303_4_007	chr14	87698300	89555469	2	1
SM200303_4_007	chr14	89555469	92660419	2	1
SM200303_4_007	chr14	92660419	100225070	2	1
SM200303_4_007	chr14	100225070	107043718	2	1
SM200303_4_007	chr15	0	26445708	2	1
SM200303_4_007	chr15	26445708	42044742	3	1
SM200303_4_007	chr15	42044742	45267150	2	1
SM200303_4_007	chr15	45267150	63230405	1	1
SM200303_4_007	chr15	63230405	84331456	2	1
SM200303_4_007	chr15	84331456	91892140	3	1
SM200303_4_007	chr15	91892140	101991189	2	1
SM200303_4_007	chr16	0	10446907	2	1
SM200303_4_007	chr16	10446907	12643586	2	1
SM200303_4_007	chr16	12643586	19098948	2	1
SM200303_4_007	chr16	19098948	36234645	3	1
SM200303_4_007	chr16	36234645	47647271	5	1
SM200303_4_007	chr16	47647271	49672965	5	1
SM200303_4_007	chr16	49672965	56086788	1	1
SM200303_4_007	chr16	56086788	66424667	2	1
SM200303_4_007	chr16	66424667	70699922	2	1
SM200303_4_007	chr16	70699922	73355811	1	1
SM200303_4_007	chr16	73355811	76092712	3	1
SM200303_4_007	chr16	76092712	77388585	3	1
SM200303_4_007	chr16	77388585	78504079	3	1
SM200303_4_007	chr16	78504079	80457940	3	1
SM200303_4_007	chr16	80457940	90338345	2	1
SM200303_4_007	chr17	0	4236291	3	1
SM200303_4_007	chr17	4236291	5427235	3	1
SM200303_4_007	chr17	5427235	6548684	2	1
SM200303_4_007	chr17	6548684	16327058	2	1
SM200303_4_007	chr17	16327058	21461782	2	1
SM200303_4_007	chr17	21461782	30576144	2	1
SM200303_4_007	chr17	30576144	35736214	1	1
SM200303_4_007	chr17	35736214	37301407	1	1
SM200303_4_007	chr17	37301407	48564029	3	1
SM200303_4_007	chr17	48564029	53105181	3	1
SM200303_4_007	chr17	53105181	56380686	3	1
SM200303_4_007	chr17	56380686	57671945	3	1
SM200303_4_007	chr17	57671945	66417599	2	1
SM200303_4_007	chr17	66417599	69198766	3	1
SM200303_4_007	chr17	69198766	74983781	3	1
SM200303_4_007	chr17	74983781	83257441	3	1
SM200303_4_007	chr18	0	1482764	3	1
SM200303_4_007	chr18	1482764	2556236	3	1
SM200303_4_007	chr18	2556236	5344963	5	1
SM200303_4_007	chr18	5344963	7257779	4	1
SM200303_4_007	chr18	7257779	22649314	4	1
SM200303_4_007	chr18	22649314	25041497	4	1
SM200303_4_007	chr18	25041497	26509235	4	1
SM200303_4_007	chr18	26509235	28081102	2	1
SM200303_4_007	chr18	28081102	30459346	2	1
SM200303_4_007	chr18	30459346	32233634	2	1
SM200303_4_007	chr18	32233634	34506474	3	1
SM200303_4_007	chr18	34506474	45022577	3	1
SM200303_4_007	chr18	45022577	46234940	3	1
SM200303_4_007	chr18	46234940	80373285	2	1
SM200303_4_007	chr19	0	5723315	2	1
SM200303_4_007	chr19	5723315	6916283	4	1
SM200303_4_007	chr19	6916283	8738037	4	1
SM200303_4_007	chr19	8738037	12901262	4	1
SM200303_4_007	chr19	12901262	14127298	5	1
SM200303_4_007	chr19	14127298	16552045	5	1
SM200303_4_007	chr19	16552045	18199264	5	1
SM200303_4_007	chr19	18199264	20372989	5	1
SM200303_4_007	chr19	20372989	29032090	5	1
SM200303_4_007	chr19	29032090	29813358	3	1
SM200303_4_007	chr19	29813358	30773074	3	1
SM200303_4_007	chr19	30773074	32804400	4	1
SM200303_4_007	chr19	32804400	35060923	4	1
SM200303_4_007	chr19	35060923	36359340	6	1
SM200303_4_007	chr19	36359340	38555606	6	1
SM200303_4_007	chr19	38555606	39606440	6	1
SM200303_4_007	chr19	39606440	58617616	4	1
SM200303_4_007	chr20	0	16951010	2	1
SM200303_4_007	chr20	16951010	19128423	3	1
SM200303_4_007	chr20	19128423	20463874	3	1
SM200303_4_007	chr20	20463874	22091613	3	1
SM200303_4_007	chr20	22091613	25866850	3	1
SM200303_4_007	chr20	25866850	28756508	3	1
SM200303_4_007	chr20	28756508	31597172	3	1
SM200303_4_007	chr20	31597172	33996679	3	1
SM200303_4_007	chr20	33996679	35760432	3	1
SM200303_4_007	chr20	35760432	64444167	3	1
SM200303_4_007	chr21	0	5741555	4	1
SM200303_4_007	chr21	5741555	46709983	2	1
SM200303_4_007	chr22	0	12430912	3	1
SM200303_4_007	chr22	12430912	17965797	3	1
SM200303_4_007	chr22	17965797	24236806	3	1
SM200303_4_007	chr22	24236806	27125922	4	1
SM200303_4_007	chr22	27125922	28647311	2	1
SM200303_4_007	chr22	28647311	44389718	2	1
SM200303_4_007	chr22	44389718	50818468	2	1
SM200303_4_007	chrX	0	28934438	1	1
SM200303_4_007	chrX	28934438	30000633	1	1
SM200303_4_007	chrX	30000633	43783024	1	1
SM200303_4_007	chrX	43783024	54685331	2	1
SM200303_4_007	chrX	54685331	64657619	3	1
SM200303_4_007	chrX	64657619	72659529	2	1
SM200303_4_007	chrX	72659529	108482489	1	1
SM200303_4_007	chrX	108482489	156040895	2	1
SM200303_4_019	chr1	0	18697015	4	1
SM200303_4_019	chr1	18697015	20455456	3	1
SM200303_4_019	chr1	20455456	21917395	3	1
SM200303_4_019	chr1	21917395	27389253	3	1
SM200303_4_019	chr1	27389253	28743681	3	1
SM200303_4_019	chr1	28743681	39121965	3	1
SM200303_4_019	chr1	39121965	42859541	3	1
SM200303_4_019	chr1	42859541	44496627	3	1
SM200303_4_019	chr1	44496627	52781830	3	1
SM200303_4_019	chr1	52781830	62904395	3	1
SM200303_4_019	chr1	62904395	73948011	2	1
SM200303_4_019	chr1	73948011	76107900	2	1
SM200303_4_019	chr1	76107900	84566283	2	1
SM200303_4_019	chr1	84566283	91583904	1	1
SM200303_4_019	chr1	91583904	95224267	1	1
SM200303_4_019	chr1	95224267	96401489	4	1
SM200303_4_019	chr1	96401489	98354967	5	1
SM200303_4_019	chr1	98354967	99423035	5	1
SM200303_4_019	chr1	99423035	104926988	5	1
SM200303_4_019	chr1	104926988	108667022	6	1
SM200303_4_019	chr1	108667022	112579538	7	1
SM200303_4_019	chr1	112579538	116318328	7	1
SM200303_4_019	chr1	116318328	119248972	7	1
SM200303_4_019	chr1	119248972	145702485	7	1
SM200303_4_019	chr1	145702485	147415041	7	1
SM200303_4_019	chr1	147415041	152184581	7	1
SM200303_4_019	chr1	152184581	152810688	7	1
SM200303_4_019	chr1	152810688	156554826	7	1
SM200303_4_019	chr1	156554826	157700325	5	1
SM200303_4_019	chr1	157700325	159666326	5	1
SM200303_4_019	chr1	159666326	160770362	5	1
SM200303_4_019	chr1	160770362	162434936	5	1
SM200303_4_019	chr1	162434936	168645789	5	1
SM200303_4_019	chr1	168645789	173054568	5	1
SM200303_4_019	chr1	173054568	181042069	4	1
SM200303_4_019	chr1	181042069	189182157	3	1
SM200303_4_019	chr1	189182157	190685903	4	1
SM200303_4_019	chr1	190685903	196564770	4	1
SM200303_4_019	chr1	196564770	203930112	3	1
SM200303_4_019	chr1	203930112	205463676	3	1
SM200303_4_019	chr1	205463676	206777340	3	1
SM200303_4_019	chr1	206777340	218851386	3	1
SM200303_4_019	chr1	218851386	226720543	4	1
SM200303_4_019	chr1	226720543	227954216	4	1
SM200303_4_019	chr1	227954216	230920058	4	1
SM200303_4_019	chr1	230920058	235330068	5	1
SM200303_4_019	chr1	235330068	236468496	5	1
SM200303_4_019	chr1	236468496	241833961	5	1
SM200303_4_019	chr1	241833961	248956422	5	1
SM200303_4_019	chr2	0	18059606	2	1
SM200303_4_019	chr2	18059606	20938000	2	1
SM200303_4_019	chr2	20938000	23355597	2	1
SM200303_4_019	chr2	23355597	30113477	4	1
SM200303_4_019	chr2	30113477	31921263	5	1
SM200303_4_019	chr2	31921263	37702950	5	1
SM200303_4_019	chr2	37702950	43572798	3	1
SM200303_4_019	chr2	43572798	50511630	4	1
SM200303_4_019	chr2	50511630	60673564	3	1
SM200303_4_019	chr2	60673564	62172815	3	1
SM200303_4_019	chr2	62172815	63977729	4	1
SM200303_4_019	chr2	63977729	75562508	4	1
SM200303_4_019	chr2	75562508	78378176	4	1
SM200303_4_019	chr2	78378176	80486712	5	1
SM200303_4_019	chr2	80486712	84315487	5	1
SM200303_4_019	chr2	84315487	90197447	5	1
SM200303_4_019	chr2	90197447	96179710	5	1
SM200303_4_019	chr2	96179710	100470172	5	1
SM200303_4_019	chr2	100470172	102457010	5	1
SM200303_4_019	chr2	102457010	104087216	5	1
SM200303_4_019	chr2	104087216	133047158	4	1
SM200303_4_019	chr2	133047158	138508638	5	1
SM200303_4_019	chr2	138508638	140349364	5	1
SM200303_4_019	chr2	140349364	142433322	6	1
SM200303_4_019	chr2	142433322	145106062	6	1
SM200303_4_019	chr2	145106062	146461802	6	1
SM200303_4_019	chr2	146461802	147639877	6	1
SM200303_4_019	chr2	147639877	150246567	6	1
SM200303_4_019	chr2	150246567	152078774	4	1
SM200303_4_019	chr2	152078774	153361122	4	1
SM200303_4_019	chr2	153361122	154507147	4	1
SM200303_4_019	chr2	154507147	175375483	4	1
SM200303_4_019	chr2	175375483	186564165	3	1
SM200303_4_019	chr2	186564165	242193529	2	1
SM200303_4_019	chr3	0	9011591	2	1
SM200303_4_019	chr3	9011591	10337473	2	1
SM200303_4_019	chr3	10337473	11538116	2	1
SM200303_4_019	chr3	11538116	13532188	2	1
SM200303_4_019	chr3	13532188	14743761	2	1
SM200303_4_019	chr3	14743761	15867890	2	1
SM200303_4_019	chr3	15867890	19995889	3	1
SM200303_4_019	chr3	19995889	26628630	3	1
SM200303_4_019	chr3	26628630	30226429	3	1
